#SIC #Occurrence #Percentage #Accumulated_Percentage
 2040 3 0.130434782608696 0.130434782608696
 2670 2 0.0869565217391304 0.217391304347826
 5110 1 0.0434782608695652 0.260869565217391
 3411 1 0.0434782608695652 0.304347826086957
 2990 1 0.0434782608695652 0.347826086956522
 2631 1 0.0434782608695652 0.391304347826087
 2000 1 0.0434782608695652 0.434782608695652
 2080 1 0.0434782608695652 0.478260869565217
 3580 1 0.0434782608695652 0.521739130434782
 5141 1 0.0434782608695652 0.565217391304348
 2086 1 0.0434782608695652 0.608695652173913
 2860 1 0.0434782608695652 0.652173913043478
 2020 1 0.0434782608695652 0.695652173913043
 2621 1 0.0434782608695652 0.739130434782608
 3690 1 0.0434782608695652 0.782608695652174
 5411 1 0.0434782608695652 0.826086956521739
 2750 1 0.0434782608695652 0.869565217391304
 5961 1 0.0434782608695652 0.913043478260869
 5160 1 0.0434782608695652 0.956521739130434
 3360 1 0.0434782608695652 1
