#SIC #Occurrence #Percentage #Accumulated_Percentage
 3674 27 0.355263157894737 0.355263157894737
 3663 8 0.105263157894737 0.460526315789474
 7372 5 0.0657894736842105 0.526315789473684
 3661 5 0.0657894736842105 0.592105263157895
 3670 4 0.0526315789473684 0.644736842105263
 3577 3 0.0394736842105263 0.684210526315789
 3576 2 0.0263157894736842 0.710526315789474
 3823 2 0.0263157894736842 0.736842105263158
 6794 2 0.0263157894736842 0.763157894736842
 3678 2 0.0263157894736842 0.789473684210526
 3357 2 0.0263157894736842 0.81578947368421
 3679 2 0.0263157894736842 0.842105263157894
 7373 2 0.0263157894736842 0.868421052631579
 4813 1 0.0131578947368421 0.881578947368421
 3861 1 0.0131578947368421 0.894736842105263
 8731 1 0.0131578947368421 0.907894736842105
 4899 1 0.0131578947368421 0.921052631578947
 3672 1 0.0131578947368421 0.934210526315789
 3825 1 0.0131578947368421 0.947368421052632
 3669 1 0.0131578947368421 0.960526315789474
 3651 1 0.0131578947368421 0.973684210526316
 5000 1 0.0131578947368421 0.986842105263158
 5065 1 0.0131578947368421 1
