#SIC #Occurrence #Percentage #Accumulated_Percentage
 2911 5 0.238095238095238 0.238095238095238
 2860 4 0.19047619047619 0.428571428571429
 5171 2 0.0952380952380952 0.523809523809524
 5900 2 0.0952380952380952 0.619047619047619
 5150 2 0.0952380952380952 0.714285714285714
 2870 1 0.0476190476190476 0.761904761904762
 3714 1 0.0476190476190476 0.80952380952381
 3743 1 0.0476190476190476 0.857142857142857
 5172 1 0.0476190476190476 0.904761904761905
 4210 1 0.0476190476190476 0.952380952380953
 1400 1 0.0476190476190476 1
