#SIC #Occurrence #Percentage #Accumulated_Percentage
 2670 2 0.0833333333333333 0.0833333333333333
 2820 2 0.0833333333333333 0.166666666666667
 2273 2 0.0833333333333333 0.25
 2851 2 0.0833333333333333 0.333333333333333
 3530 1 0.0416666666666667 0.375
 2650 1 0.0416666666666667 0.416666666666667
 3220 1 0.0416666666666667 0.458333333333333
 2891 1 0.0416666666666667 0.5
 3990 1 0.0416666666666667 0.541666666666667
 3060 1 0.0416666666666667 0.583333333333333
 2842 1 0.0416666666666667 0.625
 3560 1 0.0416666666666667 0.666666666666667
 2621 1 0.0416666666666667 0.708333333333333
 2111 1 0.0416666666666667 0.75
 3559 1 0.0416666666666667 0.791666666666666
 3350 1 0.0416666666666667 0.833333333333333
 3420 1 0.0416666666666667 0.875
 3714 1 0.0416666666666667 0.916666666666666
 3690 1 0.0416666666666667 0.958333333333333
 3089 1 0.0416666666666667 1
