#SIC #Occurrence #Percentage #Accumulated_Percentage
 3290 2 0.105263157894737 0.105263157894737
 1623 1 0.0526315789473684 0.157894736842105
 8742 1 0.0526315789473684 0.210526315789474
 3620 1 0.0526315789473684 0.263157894736842
 3823 1 0.0526315789473684 0.315789473684211
 3510 1 0.0526315789473684 0.368421052631579
 3561 1 0.0526315789473684 0.421052631578947
 3443 1 0.0526315789473684 0.473684210526316
 4911 1 0.0526315789473684 0.526315789473684
 3580 1 0.0526315789473684 0.578947368421053
 3560 1 0.0526315789473684 0.631578947368421
 3433 1 0.0526315789473684 0.684210526315789
 3559 1 0.0526315789473684 0.736842105263158
 1731 1 0.0526315789473684 0.789473684210526
 5030 1 0.0526315789473684 0.842105263157894
 1400 1 0.0526315789473684 0.894736842105263
 2890 1 0.0526315789473684 0.947368421052631
 3564 1 0.0526315789473684 1
