#SIC #Occurrence #Percentage #Accumulated_Percentage
 2800 6 0.1875 0.1875
 2810 5 0.15625 0.34375
 2820 3 0.09375 0.4375
 2821 3 0.09375 0.53125
 2860 3 0.09375 0.625
 1400 2 0.0625 0.6875
 2890 2 0.0625 0.75
 5160 2 0.0625 0.8125
 2870 1 0.03125 0.84375
 3470 1 0.03125 0.875
 3990 1 0.03125 0.90625
 2621 1 0.03125 0.9375
 3412 1 0.03125 0.96875
 3550 1 0.03125 1
