#SIC #Occurrence #Percentage #Accumulated_Percentage
 4832 7 0.205882352941176 0.205882352941176
 4833 4 0.117647058823529 0.323529411764706
 4841 4 0.117647058823529 0.441176470588235
 2711 4 0.117647058823529 0.558823529411765
 7310 2 0.0588235294117647 0.617647058823529
 7990 2 0.0588235294117647 0.676470588235294
 7830 2 0.0588235294117647 0.735294117647059
 7841 2 0.0588235294117647 0.794117647058824
 7372 1 0.0294117647058824 0.823529411764706
 6798 1 0.0294117647058824 0.852941176470588
 7200 1 0.0294117647058824 0.882352941176471
 5961 1 0.0294117647058824 0.911764705882353
 7997 1 0.0294117647058824 0.941176470588235
 7900 1 0.0294117647058824 0.970588235294118
 5810 1 0.0294117647058824 1
