#SIC #Occurrence #Percentage #Accumulated_Percentage
 6798 120 0.456273764258555 0.456273764258555
 5812 34 0.129277566539924 0.585551330798479
 1531 15 0.0570342205323194 0.642585551330799
 6500 13 0.0494296577946768 0.692015209125475
 5500 13 0.0494296577946768 0.741444866920152
 7011 11 0.0418250950570342 0.783269961977186
 7200 6 0.0228136882129278 0.806083650190114
 4400 4 0.0152091254752852 0.821292775665399
 7990 4 0.0152091254752852 0.836501901140684
 6512 3 0.0114068441064639 0.847908745247148
 7359 3 0.0114068441064639 0.859315589353612
 8050 3 0.0114068441064639 0.870722433460076
 8051 3 0.0114068441064639 0.88212927756654
 8742 2 0.00760456273764259 0.889733840304182
 7510 2 0.00760456273764259 0.897338403041825
 6519 2 0.00760456273764259 0.904942965779468
 100 2 0.00760456273764259 0.91254752851711
 6510 2 0.00760456273764259 0.920152091254753
 5140 2 0.00760456273764259 0.927756653992395
 5810 2 0.00760456273764259 0.935361216730038
 3730 2 0.00760456273764259 0.94296577946768
 7389 1 0.00380228136882129 0.946768060836502
 4953 1 0.00380228136882129 0.950570342205323
 3510 1 0.00380228136882129 0.954372623574144
 3672 1 0.00380228136882129 0.958174904942966
 5211 1 0.00380228136882129 0.961977186311787
 5531 1 0.00380228136882129 0.965779467680608
 6513 1 0.00380228136882129 0.96958174904943
 6552 1 0.00380228136882129 0.973384030418251
 5990 1 0.00380228136882129 0.977186311787072
 3751 1 0.00380228136882129 0.980988593155893
 7997 1 0.00380228136882129 0.984790874524715
 4700 1 0.00380228136882129 0.988593155893536
 2451 1 0.00380228136882129 0.992395437262357
 2721 1 0.00380228136882129 0.996197718631179
 3716 1 0.00380228136882129 1
