#SIC #Occurrence #Percentage #Accumulated_Percentage
 7389 2 0.0740740740740741 0.0740740740740741
 7372 2 0.0740740740740741 0.148148148148148
 2834 2 0.0740740740740741 0.222222222222222
 1623 1 0.037037037037037 0.259259259259259
 6331 1 0.037037037037037 0.296296296296296
 5051 1 0.037037037037037 0.333333333333333
 8731 1 0.037037037037037 0.37037037037037
 4899 1 0.037037037037037 0.407407407407407
 3490 1 0.037037037037037 0.444444444444444
 2821 1 0.037037037037037 0.481481481481481
 2835 1 0.037037037037037 0.518518518518518
 5141 1 0.037037037037037 0.555555555555556
 7990 1 0.037037037037037 0.592592592592593
 3842 1 0.037037037037037 0.62962962962963
 7200 1 0.037037037037037 0.666666666666667
 2711 1 0.037037037037037 0.703703703703703
 1700 1 0.037037037037037 0.74074074074074
 3674 1 0.037037037037037 0.777777777777777
 5700 1 0.037037037037037 0.814814814814814
 3728 1 0.037037037037037 0.851851851851851
 3555 1 0.037037037037037 0.888888888888888
 3663 1 0.037037037037037 0.925925925925925
 3845 1 0.037037037037037 0.962962962962962
 3711 1 0.037037037037037 0.999999999999999
