#SIC #Occurrence #Percentage #Accumulated_Percentage
 3540 3 0.0588235294117647 0.0588235294117647
 3620 3 0.0588235294117647 0.117647058823529
 3490 3 0.0588235294117647 0.176470588235294
 3823 2 0.0392156862745098 0.215686274509804
 3561 2 0.0392156862745098 0.254901960784314
 3621 2 0.0392156862745098 0.294117647058823
 3550 2 0.0392156862745098 0.333333333333333
 3531 2 0.0392156862745098 0.372549019607843
 3674 2 0.0392156862745098 0.411764705882353
 3728 2 0.0392156862745098 0.450980392156863
 5065 2 0.0392156862745098 0.490196078431372
 3613 2 0.0392156862745098 0.529411764705882
 3612 1 0.0196078431372549 0.549019607843137
 5051 1 0.0196078431372549 0.568627450980392
 3290 1 0.0196078431372549 0.588235294117647
 3715 1 0.0196078431372549 0.607843137254902
 3510 1 0.0196078431372549 0.627450980392157
 2891 1 0.0196078431372549 0.647058823529412
 3949 1 0.0196078431372549 0.666666666666667
 5211 1 0.0196078431372549 0.686274509803922
 5084 1 0.0196078431372549 0.705882352941177
 3669 1 0.0196078431372549 0.725490196078432
 3990 1 0.0196078431372549 0.745098039215687
 3050 1 0.0196078431372549 0.764705882352941
 3812 1 0.0196078431372549 0.784313725490196
 3559 1 0.0196078431372549 0.803921568627451
 3541 1 0.0196078431372549 0.823529411764706
 3420 1 0.0196078431372549 0.843137254901961
 3714 1 0.0196078431372549 0.862745098039216
 3829 1 0.0196078431372549 0.882352941176471
 3670 1 0.0196078431372549 0.901960784313726
 3533 1 0.0196078431372549 0.921568627450981
 5063 1 0.0196078431372549 0.941176470588236
 3390 1 0.0196078431372549 0.960784313725491
 3312 1 0.0196078431372549 0.980392156862746
 5080 1 0.0196078431372549 1
