#SIC #Occurrence #Percentage #Accumulated_Percentage
 2834 17 0.103658536585366 0.103658536585366
 6022 10 0.0609756097560976 0.164634146341463
 6798 10 0.0609756097560976 0.225609756097561
 7389 5 0.0304878048780488 0.25609756097561
 6282 5 0.0304878048780488 0.286585365853659
 3841 4 0.024390243902439 0.310975609756098
 3674 4 0.024390243902439 0.335365853658537
 2836 4 0.024390243902439 0.359756097560976
 6331 3 0.0182926829268293 0.378048780487805
 6500 3 0.0182926829268293 0.396341463414634
 2835 3 0.0182926829268293 0.414634146341464
 1311 3 0.0182926829268293 0.432926829268293
 3663 3 0.0182926829268293 0.451219512195122
 5812 3 0.0182926829268293 0.469512195121951
 6512 2 0.0121951219512195 0.481707317073171
 3578 2 0.0121951219512195 0.49390243902439
 3823 2 0.0121951219512195 0.50609756097561
 6035 2 0.0121951219512195 0.51829268292683
 5122 2 0.0121951219512195 0.530487804878049
 3720 2 0.0121951219512195 0.542682926829269
 2033 2 0.0121951219512195 0.554878048780488
 2810 2 0.0121951219512195 0.567073170731708
 2621 2 0.0121951219512195 0.579268292682927
 3714 2 0.0121951219512195 0.591463414634147
 5651 2 0.0121951219512195 0.603658536585366
 5961 2 0.0121951219512195 0.615853658536586
 7363 2 0.0121951219512195 0.628048780487805
 5945 2 0.0121951219512195 0.640243902439025
 8711 1 0.00609756097560976 0.646341463414634
 4213 1 0.00609756097560976 0.652439024390244
 3576 1 0.00609756097560976 0.658536585365854
 8200 1 0.00609756097560976 0.664634146341464
 3760 1 0.00609756097560976 0.670731707317074
 6770 1 0.00609756097560976 0.676829268292683
 800 1 0.00609756097560976 0.682926829268293
 4610 1 0.00609756097560976 0.689024390243903
 3942 1 0.00609756097560976 0.695121951219513
 3721 1 0.00609756097560976 0.701219512195122
 6794 1 0.00609756097560976 0.707317073170732
 3672 1 0.00609756097560976 0.713414634146342
 3569 1 0.00609756097560976 0.719512195121952
 2080 1 0.00609756097560976 0.725609756097561
 3490 1 0.00609756097560976 0.731707317073171
 5211 1 0.00609756097560976 0.737804878048781
 2870 1 0.00609756097560976 0.743902439024391
 2911 1 0.00609756097560976 0.75
 7011 1 0.00609756097560976 0.75609756097561
 3086 1 0.00609756097560976 0.76219512195122
 2300 1 0.00609756097560976 0.76829268292683
 4522 1 0.00609756097560976 0.774390243902439
 7374 1 0.00609756097560976 0.780487804878049
 2086 1 0.00609756097560976 0.786585365853659
 4731 1 0.00609756097560976 0.792682926829269
 6411 1 0.00609756097560976 0.798780487804879
 7990 1 0.00609756097560976 0.804878048780488
 5621 1 0.00609756097560976 0.810975609756098
 2780 1 0.00609756097560976 0.817073170731708
 3559 1 0.00609756097560976 0.823170731707318
 6021 1 0.00609756097560976 0.829268292682927
 8060 1 0.00609756097560976 0.835365853658537
 3577 1 0.00609756097560976 0.841463414634147
 700 1 0.00609756097560976 0.847560975609757
 6795 1 0.00609756097560976 0.853658536585366
 3829 1 0.00609756097560976 0.859756097560976
 7350 1 0.00609756097560976 0.865853658536586
 3571 1 0.00609756097560976 0.871951219512196
 3690 1 0.00609756097560976 0.878048780487805
 7200 1 0.00609756097560976 0.884146341463415
 2711 1 0.00609756097560976 0.890243902439025
 2840 1 0.00609756097560976 0.896341463414635
 7371 1 0.00609756097560976 0.902439024390244
 5411 1 0.00609756097560976 0.908536585365854
 3728 1 0.00609756097560976 0.914634146341464
 2890 1 0.00609756097560976 0.920731707317074
 5990 1 0.00609756097560976 0.926829268292684
 2400 1 0.00609756097560976 0.932926829268293
 3845 1 0.00609756097560976 0.939024390243903
 3826 1 0.00609756097560976 0.945121951219513
 3312 1 0.00609756097560976 0.951219512195123
 4700 1 0.00609756097560976 0.957317073170732
 3523 1 0.00609756097560976 0.963414634146342
 5065 1 0.00609756097560976 0.969512195121952
 3564 1 0.00609756097560976 0.975609756097562
 8093 1 0.00609756097560976 0.981707317073171
 5047 1 0.00609756097560976 0.987804878048781
 7370 1 0.00609756097560976 0.993902439024391
 2721 1 0.00609756097560976 1
