#SIC #Occurrence #Percentage #Accumulated_Percentage
 2844 6 0.15 0.15
 3944 5 0.125 0.275
 2320 3 0.075 0.35
 3100 3 0.075 0.425
 3140 3 0.075 0.5
 3089 3 0.075 0.575
 3910 2 0.05 0.625
 5600 2 0.05 0.675
 6794 1 0.025 0.7
 3851 1 0.025 0.725
 3949 1 0.025 0.75
 3990 1 0.025 0.775
 2771 1 0.025 0.8
 2300 1 0.025 0.825
 3021 1 0.025 0.85
 3420 1 0.025 0.875
 3480 1 0.025 0.9
 7812 1 0.025 0.925
 3873 1 0.025 0.95
 2510 1 0.025 0.975
 5130 1 0.025 1
