#SIC #Occurrence #Percentage #Accumulated_Percentage
 7311 3 0.157894736842105 0.157894736842105
 8742 2 0.105263157894737 0.263157894736842
 7389 2 0.105263157894737 0.368421052631579
 7372 2 0.105263157894737 0.473684210526316
 7374 2 0.105263157894737 0.578947368421053
 2711 2 0.105263157894737 0.684210526315789
 7310 1 0.0526315789473684 0.736842105263158
 8741 1 0.0526315789473684 0.789473684210526
 5190 1 0.0526315789473684 0.842105263157895
 5990 1 0.0526315789473684 0.894736842105263
 7361 1 0.0526315789473684 0.947368421052631
 5812 1 0.0526315789473684 1
