#SIC #Occurrence #Percentage #Accumulated_Percentage
 5311 2 0.142857142857143 0.142857142857143
 2844 2 0.142857142857143 0.285714285714286
 2060 1 0.0714285714285714 0.357142857142857
 2082 1 0.0714285714285714 0.428571428571428
 5661 1 0.0714285714285714 0.5
 2080 1 0.0714285714285714 0.571428571428571
 2300 1 0.0714285714285714 0.642857142857143
 2273 1 0.0714285714285714 0.714285714285714
 2086 1 0.0714285714285714 0.785714285714285
 3651 1 0.0714285714285714 0.857142857142857
 3634 1 0.0714285714285714 0.928571428571428
 2030 1 0.0714285714285714 1
