#SIC #Occurrence #Percentage #Accumulated_Percentage
 7372 28 0.4375 0.4375
 7373 6 0.09375 0.53125
 3576 5 0.078125 0.609375
 3577 5 0.078125 0.6875
 3572 3 0.046875 0.734375
 7374 3 0.046875 0.78125
 3674 2 0.03125 0.8125
 7371 2 0.03125 0.84375
 3861 1 0.015625 0.859375
 7389 1 0.015625 0.875
 3695 1 0.015625 0.890625
 3560 1 0.015625 0.90625
 3570 1 0.015625 0.921875
 3571 1 0.015625 0.9375
 3679 1 0.015625 0.953125
 3663 1 0.015625 0.96875
 3661 1 0.015625 0.984375
 7370 1 0.015625 1
