#SIC #Occurrence #Percentage #Accumulated_Percentage
 5651 6 0.176470588235294 0.176470588235294
 5600 3 0.0882352941176471 0.264705882352941
 5961 3 0.0882352941176471 0.352941176470588
 5311 2 0.0588235294117647 0.411764705882353
 7389 2 0.0588235294117647 0.470588235294118
 5940 2 0.0588235294117647 0.529411764705882
 5141 2 0.0588235294117647 0.588235294117647
 5621 2 0.0588235294117647 0.647058823529412
 4213 1 0.0294117647058824 0.676470588235294
 3841 1 0.0294117647058824 0.705882352941177
 5731 1 0.0294117647058824 0.735294117647059
 5211 1 0.0294117647058824 0.764705882352941
 5531 1 0.0294117647058824 0.794117647058824
 4513 1 0.0294117647058824 0.823529411764706
 5500 1 0.0294117647058824 0.852941176470588
 5331 1 0.0294117647058824 0.882352941176471
 5990 1 0.0294117647058824 0.911764705882353
 2330 1 0.0294117647058824 0.941176470588235
 2510 1 0.0294117647058824 0.970588235294118
 7384 1 0.0294117647058824 1
