#SIC #Occurrence #Percentage #Accumulated_Percentage
 3841 43 0.5 0.5
 3842 14 0.162790697674419 0.662790697674419
 3845 10 0.116279069767442 0.779069767441861
 2834 4 0.0465116279069767 0.825581395348837
 3843 3 0.0348837209302326 0.86046511627907
 2836 2 0.0232558139534884 0.883720930232558
 3821 1 0.0116279069767442 0.895348837209302
 3823 1 0.0116279069767442 0.906976744186047
 3851 1 0.0116279069767442 0.918604651162791
 3569 1 0.0116279069767442 0.930232558139535
 2835 1 0.0116279069767442 0.941860465116279
 3670 1 0.0116279069767442 0.953488372093023
 3690 1 0.0116279069767442 0.965116279069768
 3679 1 0.0116279069767442 0.976744186046512
 3844 1 0.0116279069767442 0.988372093023256
 3826 1 0.0116279069767442 1
