#SIC #Occurrence #Percentage #Accumulated_Percentage
 3714 12 0.428571428571429 0.428571428571429
 3711 5 0.178571428571429 0.607142857142857
 3728 2 0.0714285714285714 0.678571428571428
 3720 1 0.0357142857142857 0.714285714285714
 3713 1 0.0357142857142857 0.75
 2821 1 0.0357142857142857 0.785714285714286
 3724 1 0.0357142857142857 0.821428571428571
 3590 1 0.0357142857142857 0.857142857142857
 3562 1 0.0357142857142857 0.892857142857143
 3751 1 0.0357142857142857 0.928571428571428
 2800 1 0.0357142857142857 0.964285714285714
 5080 1 0.0357142857142857 1
