#SIC #Occurrence #Percentage #Accumulated_Percentage
 7373 5 0.192307692307692 0.192307692307692
 7372 4 0.153846153846154 0.346153846153846
 8093 3 0.115384615384615 0.461538461538462
 7374 2 0.0769230769230769 0.538461538461539
 3845 2 0.0769230769230769 0.615384615384615
 8071 2 0.0769230769230769 0.692307692307692
 3841 1 0.0384615384615385 0.730769230769231
 8731 1 0.0384615384615385 0.769230769230769
 8011 1 0.0384615384615385 0.807692307692308
 4812 1 0.0384615384615385 0.846153846153846
 8741 1 0.0384615384615385 0.884615384615384
 7371 1 0.0384615384615385 0.923076923076923
 8090 1 0.0384615384615385 0.961538461538461
 7370 1 0.0384615384615385 1
