#SIC #Occurrence #Percentage #Accumulated_Percentage
 3672 5 0.108695652173913 0.108695652173913
 3714 3 0.0652173913043478 0.173913043478261
 3829 3 0.0652173913043478 0.239130434782609
 3561 2 0.0434782608695652 0.282608695652174
 5084 2 0.0434782608695652 0.326086956521739
 3531 2 0.0434782608695652 0.369565217391304
 5065 2 0.0434782608695652 0.41304347826087
 5072 1 0.0217391304347826 0.434782608695652
 3440 1 0.0217391304347826 0.456521739130435
 5090 1 0.0217391304347826 0.478260869565217
 3540 1 0.0217391304347826 0.5
 8200 1 0.0217391304347826 0.521739130434782
 3442 1 0.0217391304347826 0.543478260869565
 3823 1 0.0217391304347826 0.565217391304348
 3490 1 0.0217391304347826 0.58695652173913
 3825 1 0.0217391304347826 0.608695652173913
 3669 1 0.0217391304347826 0.630434782608695
 2522 1 0.0217391304347826 0.652173913043478
 2911 1 0.0217391304347826 0.673913043478261
 3990 1 0.0217391304347826 0.695652173913043
 3580 1 0.0217391304347826 0.717391304347826
 3600 1 0.0217391304347826 0.739130434782608
 2520 1 0.0217391304347826 0.760869565217391
 3560 1 0.0217391304347826 0.782608695652174
 3559 1 0.0217391304347826 0.804347826086956
 3577 1 0.0217391304347826 0.826086956521739
 3670 1 0.0217391304347826 0.847826086956521
 3690 1 0.0217391304347826 0.869565217391304
 3679 1 0.0217391304347826 0.891304347826087
 7381 1 0.0217391304347826 0.913043478260869
 3674 1 0.0217391304347826 0.934782608695652
 7380 1 0.0217391304347826 0.956521739130434
 3390 1 0.0217391304347826 0.978260869565217
 3089 1 0.0217391304347826 1
