#SIC #Occurrence #Percentage #Accumulated_Percentage
 3460 4 0.0689655172413793 0.0689655172413793
 3523 4 0.0689655172413793 0.137931034482759
 3531 3 0.0517241379310345 0.189655172413793
 3350 3 0.0517241379310345 0.241379310344828
 3590 3 0.0517241379310345 0.293103448275862
 3714 3 0.0517241379310345 0.344827586206897
 3310 3 0.0517241379310345 0.396551724137931
 3317 2 0.0344827586206897 0.431034482758621
 3440 2 0.0344827586206897 0.46551724137931
 3585 2 0.0344827586206897 0.5
 3011 2 0.0344827586206897 0.53448275862069
 3560 2 0.0344827586206897 0.568965517241379
 3842 2 0.0344827586206897 0.603448275862069
 3711 2 0.0344827586206897 0.637931034482758
 3537 1 0.0172413793103448 0.655172413793103
 3540 1 0.0172413793103448 0.672413793103448
 2990 1 0.0172413793103448 0.689655172413793
 3510 1 0.0172413793103448 0.706896551724138
 3672 1 0.0172413793103448 0.724137931034483
 3211 1 0.0172413793103448 0.741379310344828
 2821 1 0.0172413793103448 0.758620689655172
 3430 1 0.0172413793103448 0.775862068965517
 3580 1 0.0172413793103448 0.793103448275862
 3086 1 0.0172413793103448 0.810344827586207
 3678 1 0.0172413793103448 0.827586206896552
 3724 1 0.0172413793103448 0.844827586206897
 3640 1 0.0172413793103448 0.862068965517242
 3420 1 0.0172413793103448 0.879310344827587
 2221 1 0.0172413793103448 0.896551724137931
 1700 1 0.0172413793103448 0.913793103448276
 3533 1 0.0172413793103448 0.931034482758621
 3751 1 0.0172413793103448 0.948275862068966
 3312 1 0.0172413793103448 0.965517241379311
 3564 1 0.0172413793103448 0.982758620689656
 2510 1 0.0172413793103448 1
